name;postal_code;latitude;longitude;department;department_code;region;country
POMY;11300;43.0607354639;2.05930441377;Aude;76;Occitanie;FR
PORTEL DES CORBIERES;11490;43.0517396235;2.9064611409;Aude;76;Occitanie;FR
POUZOLS MINERVOIS;11120;43.2851566482;2.81263595942;Aude;76;Occitanie;FR
PRADELLES CABARDES;11380;43.4116401638;2.43867398823;Aude;76;Occitanie;FR
PRADELLES EN VAL;11220;43.1438838012;2.51561585441;Aude;76;Occitanie;FR
PREIXAN;11250;43.143749642;2.28019165667;Aude;76;Occitanie;FR
PUGINIER;11400;43.3823007411;1.92646643513;Aude;76;Occitanie;FR
PUICHERIC;11700;43.2293360442;2.61236027776;Aude;76;Occitanie;FR
PUILAURENS;11140;42.8132848695;2.29884099838;Aude;76;Occitanie;FR
PUILAURENS;11140;42.8132848695;2.29884099838;Aude;76;Occitanie;FR
PUIVERT;11230;42.9088493046;2.05940105724;Aude;76;Occitanie;FR
QUILLAN;11500;42.8757498926;2.19080612724;Aude;76;Occitanie;FR
QUILLAN;11500;42.8757498926;2.19080612724;Aude;76;Occitanie;FR
QUINTILLAN;11360;42.9592603481;2.70315796115;Aude;76;Occitanie;FR
QUIRBAJOU;11500;42.8361565518;2.16870682885;Aude;76;Occitanie;FR
RAISSAC D AUDE;11200;43.2283330728;2.87745345663;Aude;76;Occitanie;FR
RAISSAC SUR LAMPY;11170;43.2772178927;2.16063217887;Aude;76;Occitanie;FR
RENNES LE CHATEAU;11190;42.9139113416;2.27362239522;Aude;76;Occitanie;FR
RENNES LES BAINS;11190;42.9243873687;2.34144050489;Aude;76;Occitanie;FR
RIBAUTE;11220;43.1073015434;2.64058878352;Aude;76;Occitanie;FR
RIBOUISSE;11270;43.1712295534;1.90430739678;Aude;76;Occitanie;FR
RICAUD;11400;43.3468605546;1.89555306899;Aude;76;Occitanie;FR
RIEUX EN VAL;11220;43.0785029535;2.54068701739;Aude;76;Occitanie;FR
RIEUX MINERVOIS;11160;43.2683807595;2.59121140963;Aude;76;Occitanie;FR
RIVEL;11230;42.9209596609;2.00316756108;Aude;76;Occitanie;FR
RODOME;11140;42.7964846966;2.0672394673;Aude;76;Occitanie;FR
ROQUECOURBE MINERVOIS;11700;43.2149762004;2.65409823353;Aude;76;Occitanie;FR
ROQUEFERE;11380;43.3939652788;2.37477905225;Aude;76;Occitanie;FR
ROQUEFEUIL;11340;42.8466988532;1.99530342832;Aude;76;Occitanie;FR
ROQUEFORT DE SAULT;11140;42.7387338006;2.19993961506;Aude;76;Occitanie;FR
ROQUEFORT DES CORBIERES;11540;42.9921607802;2.9297362776;Aude;76;Occitanie;FR
ROQUETAILLADE;11300;42.9986140318;2.20719582906;Aude;76;Occitanie;FR
ROUBIA;11200;43.2494642548;2.79738174883;Aude;76;Occitanie;FR
ROUFFIAC D AUDE;11250;43.1246778558;2.28305296985;Aude;76;Occitanie;FR
ROUFFIAC DES CORBIERES;11350;42.8890175915;2.55494937495;Aude;76;Occitanie;FR
ROULLENS;11290;43.1658809134;2.26951945766;Aude;76;Occitanie;FR
ROUTIER;11240;43.1062544863;2.13189477025;Aude;76;Occitanie;FR
ROUVENAC;11260;42.9338644188;2.14709009746;Aude;76;Occitanie;FR
RUSTIQUES;11800;43.2179978056;2.47940555787;Aude;76;Occitanie;FR
ST AMANS;11270;43.2274024701;1.88551132685;Aude;76;Occitanie;FR
ST ANDRE DE ROQUELONGUE;11200;43.0927941425;2.84905910088;Aude;76;Occitanie;FR
ST BENOIT;11230;43.0096303677;2.06434477495;Aude;76;Occitanie;FR
STE CAMELLE;11410;43.2710599599;1.78451738107;Aude;76;Occitanie;FR
STE COLOMBE SUR GUETTE;11140;42.7526963615;2.24828882061;Aude;76;Occitanie;FR
STE COLOMBE SUR L HERS;11230;42.9464872452;1.96310689852;Aude;76;Occitanie;FR
ST COUAT D AUDE;11700;43.2084644434;2.63710097186;Aude;76;Occitanie;FR
ST COUAT DU RAZES;11300;42.9974690927;2.10792269276;Aude;76;Occitanie;FR
ST DENIS;11310;43.3563040517;2.21782788415;Aude;76;Occitanie;FR
STE EULALIE;11170;43.2427203696;2.20565895321;Aude;76;Occitanie;FR
ST FERRIOL;11500;42.8955156292;2.22569769963;Aude;76;Occitanie;FR
ST FRICHOUX;11800;43.2478259273;2.55888801821;Aude;76;Occitanie;FR
ST GAUDERIC;11270;43.1264567389;1.95859327013;Aude;76;Occitanie;FR
ST HILAIRE;11250;43.0789376145;2.33839378811;Aude;76;Occitanie;FR
ST JEAN DE BARROU;11360;42.9606338061;2.82790440419;Aude;76;Occitanie;FR
ST JEAN DE PARACOL;11260;42.9381797742;2.10903562937;Aude;76;Occitanie;FR
ST JULIA DE BEC;11500;42.8601894521;2.25401672855;Aude;76;Occitanie;FR
ST JULIEN DE BRIOLA;11270;43.160649081;1.9453680798;Aude;76;Occitanie;FR
ST JUST ET LE BEZU;11500;42.8783013645;2.28754203844;Aude;76;Occitanie;FR
ST LAURENT DE LA CABRERISSE;11220;43.0835460249;2.71390822803;Aude;76;Occitanie;FR
ST LOUIS ET PARAHOU;11500;42.851588066;2.32197109444;Aude;76;Occitanie;FR
ST MARCEL SUR AUDE;11120;43.2513488574;2.92392517153;Aude;76;Occitanie;FR
ST MARTIN DES PUITS;11220;43.0366640999;2.57569156938;Aude;76;Occitanie;FR
ST MARTIN DE VILLEREGLAN;11300;43.1038939734;2.21100886207;Aude;76;Occitanie;FR
ST MARTIN LALANDE;11400;43.3015260631;2.01594632957;Aude;76;Occitanie;FR
ST MARTIN LE VIEIL;11170;43.2942127146;2.15397156403;Aude;76;Occitanie;FR
ST MARTIN LYS;11500;42.8243329025;2.23823385379;Aude;76;Occitanie;FR
ST MICHEL DE LANES;11410;43.3265442555;1.75090038228;Aude;76;Occitanie;FR
ST NAZAIRE D AUDE;11120;43.2489566147;2.89118063794;Aude;76;Occitanie;FR
ST PAPOUL;11400;43.3374046005;2.04475421603;Aude;76;Occitanie;FR
ST PAULET;11320;43.4046115427;1.88105647745;Aude;76;Occitanie;FR
ST PIERRE DES CHAMPS;11220;43.0493029283;2.6079517501;Aude;76;Occitanie;FR
ST POLYCARPE;11300;43.0331548632;2.30004919732;Aude;76;Occitanie;FR
ST SERNIN;11420;43.2285542275;1.80569705902;Aude;76;Occitanie;FR
STE VALIERE;11120;43.2746311471;2.84527328137;Aude;76;Occitanie;FR
SAISSAC;11310;43.3660090567;2.16153708941;Aude;76;Occitanie;FR
SALLELES CABARDES;11600;43.3201466432;2.42096628155;Aude;76;Occitanie;FR
SALLELES D AUDE;11590;43.2700227368;2.93528136754;Aude;76;Occitanie;FR
SALLES D AUDE;11110;43.2361241545;3.10717237313;Aude;76;Occitanie;FR
SALLES SUR L HERS;11410;43.29456777;1.78132422207;Aude;76;Occitanie;FR
SALSIGNE;11600;43.3220104211;2.35660329319;Aude;76;Occitanie;FR
SALVEZINES;11140;42.7749408531;2.28540415468;Aude;76;Occitanie;FR
SALZA;11330;42.9854396478;2.5059068011;Aude;76;Occitanie;FR
SEIGNALENS;11240;43.0990678158;1.96711035013;Aude;76;Occitanie;FR
LA SERPENT;11190;42.9646308122;2.17458556586;Aude;76;Occitanie;FR
SERRES;11190;42.9445748833;2.32874834613;Aude;76;Occitanie;FR
SERVIES EN VAL;11220;43.0946905132;2.52557493954;Aude;76;Occitanie;FR
SIGEAN;11130;43.0395983609;2.98124209143;Aude;76;Occitanie;FR
SONNAC SUR L HERS;11230;43.0152206316;2.00202806625;Aude;76;Occitanie;FR
SOUGRAIGNE;11190;42.9048326016;2.37483494186;Aude;76;Occitanie;FR
SOUILHANELS;11400;43.3559262458;1.91704210416;Aude;76;Occitanie;FR
SOUILHE;11400;43.3687280247;1.91691905449;Aude;76;Occitanie;FR
SOULATGE;11330;42.879514086;2.50365865424;Aude;76;Occitanie;FR
SOUPEX;11320;43.3819001261;1.89059609045;Aude;76;Occitanie;FR
TALAIRAN;11220;43.0299409472;2.66938593164;Aude;76;Occitanie;FR
TAURIZE;11220;43.0644951313;2.50638468749;Aude;76;Occitanie;FR
TERMES;11330;43.0033668711;2.57033427463;Aude;76;Occitanie;FR
TERROLES;11580;42.9913709572;2.342696874;Aude;76;Occitanie;FR
THEZAN DES CORBIERES;11200;43.0893654385;2.78310314277;Aude;76;Occitanie;FR
LA TOURETTE CABARDES;11380;43.3821297406;2.32541957732;Aude;76;Occitanie;FR
TOURNISSAN;11220;43.0840008987;2.66022505516;Aude;76;Occitanie;FR
TOUROUZELLE;11200;43.247184256;2.72709501548;Aude;76;Occitanie;FR
TOURREILLES;11300;43.0200947771;2.16958923912;Aude;76;Occitanie;FR
TRASSANEL;11160;43.3480032097;2.44282271412;Aude;76;Occitanie;FR
TRAUSSE;11160;43.318218657;2.56855106815;Aude;76;Occitanie;FR
TREBES;11800;43.2054644637;2.45954102477;Aude;76;Occitanie;FR
TREILLES;11510;42.9180396161;2.9426895388;Aude;76;Occitanie;FR
TREVILLE;11400;43.3828691726;1.95497022333;Aude;76;Occitanie;FR
TREZIERS;11230;43.0557381475;1.96306629097;Aude;76;Occitanie;FR
TUCHAN;11350;42.9063160941;2.72809318439;Aude;76;Occitanie;FR
VALMIGERE;11580;42.9838312232;2.38430278672;Aude;76;Occitanie;FR
VENTENAC CABARDES;11610;43.275168057;2.28232242512;Aude;76;Occitanie;FR
VENTENAC EN MINERVOIS;11120;43.2520790063;2.85589136189;Aude;76;Occitanie;FR
VERAZA;11580;42.9927983213;2.30791216337;Aude;76;Occitanie;FR
VERDUN EN LAURAGAIS;11400;43.3677103686;2.07806580446;Aude;76;Occitanie;FR
VERZEILLE;11250;43.1202007028;2.32860736272;Aude;76;Occitanie;FR
VIGNEVIEILLE;11330;43.0156409984;2.53032066323;Aude;76;Occitanie;FR
VILLALIER;11600;43.2521774853;2.41886505909;Aude;76;Occitanie;FR
VILLANIERE;11600;43.3489710835;2.3498111989;Aude;76;Occitanie;FR
VILLARDEBELLE;11580;43.012050439;2.40517931832;Aude;76;Occitanie;FR
VILLARDONNEL;11600;43.3345079684;2.31365896939;Aude;76;Occitanie;FR
VILLAR EN VAL;11220;43.0808550222;2.44510735168;Aude;76;Occitanie;FR
VILLAR ST ANSELME;11250;43.0573045654;2.29925892511;Aude;76;Occitanie;FR
VILLARZEL CABARDES;11600;43.2840663729;2.46920880268;Aude;76;Occitanie;FR
VILLARZEL DU RAZES;11300;43.1426266338;2.20324687273;Aude;76;Occitanie;FR
VILLASAVARY;11150;43.2319320444;2.03314267274;Aude;76;Occitanie;FR
VILLAUTOU;11420;43.1617806666;1.83707235249;Aude;76;Occitanie;FR
VILLEBAZY;11250;43.0558531373;2.33940629653;Aude;76;Occitanie;FR
VILLEDAIGNE;11200;43.2113999899;2.85510092401;Aude;76;Occitanie;FR
VILLEDUBERT;11800;43.2318046897;2.41699108756;Aude;76;Occitanie;FR
VILLEFLOURE;11570;43.1293275132;2.3891099941;Aude;76;Occitanie;FR
VILLEFORT;11230;42.9512982212;2.04814958894;Aude;76;Occitanie;FR
VILLEGAILHENC;11600;43.2718025661;2.34692667896;Aude;76;Occitanie;FR
VILLEGLY;11600;43.2930208254;2.43699100253;Aude;76;Occitanie;FR
VILLELONGUE D AUDE;11300;43.0554333537;2.09254975337;Aude;76;Occitanie;FR
VILLEMAGNE;11310;43.3677856314;2.10938684579;Aude;76;Occitanie;FR
VILLEMOUSTAUSSOU;11620;43.2495624385;2.36587017807;Aude;76;Occitanie;FR
VILLENEUVE LA COMPTAL;11400;43.285181262;1.91990066613;Aude;76;Occitanie;FR
VILLENEUVE LES CORBIERES;11360;42.9584800361;2.7700013115;Aude;76;Occitanie;FR
VILLENEUVE LES MONTREAL;11290;43.178928019;2.11283533112;Aude;76;Occitanie;FR
VILLENEUVE MINERVOIS;11160;43.3289695308;2.46851612776;Aude;76;Occitanie;FR
VILLEPINTE;11150;43.2808698633;2.09551779472;Aude;76;Occitanie;FR
VILLEROUGE TERMENES;11330;43.0054052099;2.63468678953;Aude;76;Occitanie;FR
VILLESEQUE DES CORBIERES;11360;43.0182115243;2.85759896438;Aude;76;Occitanie;FR
VILLESEQUELANDE;11170;43.2329788288;2.23031885355;Aude;76;Occitanie;FR
VILLESISCLE;11150;43.2278470431;2.08978989468;Aude;76;Occitanie;FR
VILLESPY;11170;43.3220982034;2.09853439649;Aude;76;Occitanie;FR
VILLETRITOULS;11220;43.0752738;2.48956786102;Aude;76;Occitanie;FR
VINASSAN;11110;43.2054224322;3.09538889939;Aude;76;Occitanie;FR
AGEN D AVEYRON;12630;44.3513031939;2.69339680513;Aveyron;76;Occitanie;FR
AGUESSAC;12520;44.1613901609;3.06898957805;Aveyron;76;Occitanie;FR
LES ALBRES;12220;44.5408024664;2.18023147565;Aveyron;76;Occitanie;FR
ALMONT LES JUNIES;12300;44.6009371852;2.31097212819;Aveyron;76;Occitanie;FR
ALRANCE;12430;44.1352241599;2.67560444399;Aveyron;76;Occitanie;FR
AMBEYRAC;12260;44.4943534957;1.9357162857;Aveyron;76;Occitanie;FR
ANGLARS ST FELIX;12390;44.41616534;2.2384963959;Aveyron;76;Occitanie;FR
ARNAC SUR DOURDOU;12360;43.7187010455;2.94592121582;Aveyron;76;Occitanie;FR
ARQUES;12290;44.3220848863;2.80404631161;Aveyron;76;Occitanie;FR
ARVIEU;12120;44.1907834578;2.66728393102;Aveyron;76;Occitanie;FR
ASPRIERES;12700;44.555388853;2.13842661504;Aveyron;76;Occitanie;FR
AUBIN;12110;44.5318545051;2.25591796926;Aveyron;76;Occitanie;FR
AUBIN;12110;44.5318545051;2.25591796926;Aveyron;76;Occitanie;FR
AUBIN;12110;44.5318545051;2.25591796926;Aveyron;76;Occitanie;FR
AURIAC LAGAST;12120;44.1446380176;2.59650757415;Aveyron;76;Occitanie;FR
AUZITS;12390;44.4995549267;2.32166840443;Aveyron;76;Occitanie;FR
AYSSENES;12430;44.092111179;2.76570045651;Aveyron;76;Occitanie;FR
BALAGUIER D OLT;12260;44.5189126443;1.97719263772;Aveyron;76;Occitanie;FR
BALAGUIER SUR RANCE;12380;43.8958843359;2.576705609;Aveyron;76;Occitanie;FR
BALSAC;12510;44.40028476;2.45563526521;Aveyron;76;Occitanie;FR
LE BAS SEGALA;12200;44.3386235465;2.14341113213;Aveyron;76;Occitanie;FR
LE BAS SEGALA;12200;44.3386235465;2.14341113213;Aveyron;76;Occitanie;FR
LE BAS SEGALA;12240;44.3386235465;2.14341113213;Aveyron;76;Occitanie;FR
LA BASTIDE PRADINES;12490;44.0105483436;3.05634130776;Aveyron;76;Occitanie;FR
LA BASTIDE SOLAGES;12550;43.9499780867;2.52484421466;Aveyron;76;Occitanie;FR
BELCASTEL;12390;44.3944148302;2.33164860958;Aveyron;76;Occitanie;FR
BELMONT SUR RANCE;12370;43.8248066613;2.75112588712;Aveyron;76;Occitanie;FR
BERTHOLENE;12310;44.3951997527;2.78341531364;Aveyron;76;Occitanie;FR
BESSUEJOULS;12500;44.5198421781;2.71668578006;Aveyron;76;Occitanie;FR
BOISSE PENCHOT;12300;44.5806056647;2.21149187356;Aveyron;76;Occitanie;FR
BOR ET BAR;12270;44.2000941717;2.08598279329;Aveyron;76;Occitanie;FR
BOUILLAC;12300;44.5734390459;2.17431868785;Aveyron;76;Occitanie;FR
BOURNAZEL;12390;44.4601104771;2.30271323299;Aveyron;76;Occitanie;FR
BOUSSAC;12160;44.2956919564;2.37751335609;Aveyron;76;Occitanie;FR
BOZOULS;12340;44.4675229225;2.70795409779;Aveyron;76;Occitanie;FR
BRANDONNET;12350;44.3823756053;2.1374677844;Aveyron;76;Occitanie;FR
BRASC;12550;43.9790937141;2.57293179162;Aveyron;76;Occitanie;FR
BROMMAT;12600;44.8284548691;2.70476777705;Aveyron;76;Occitanie;FR
BROQUIES;12480;44.0179354928;2.70623918127;Aveyron;76;Occitanie;FR
BROUSSE LE CHATEAU;12480;44.0062723535;2.63789868887;Aveyron;76;Occitanie;FR
BRUSQUE;12360;43.7649625087;2.94838918036;Aveyron;76;Occitanie;FR
CABANES;12800;44.191255782;2.29209486155;Aveyron;76;Occitanie;FR
CALMELS ET LE VIALA;12400;43.95542291;2.75841981289;Aveyron;76;Occitanie;FR
CALMONT;12450;44.2590321912;2.52423447426;Aveyron;76;Occitanie;FR
CALMONT;12450;44.2590321912;2.52423447426;Aveyron;76;Occitanie;FR
CAMARES;12360;43.8183603178;2.88523152665;Aveyron;76;Occitanie;FR
CAMBOULAZET;12160;44.2226481528;2.44714046316;Aveyron;76;Occitanie;FR
CAMJAC;12800;44.1792869286;2.39518735368;Aveyron;76;Occitanie;FR
CAMPAGNAC;12560;44.4014190434;3.08798041232;Aveyron;76;Occitanie;FR
CAMPOURIEZ;12140;44.6808744001;2.60936956955;Aveyron;76;Occitanie;FR
CAMPOURIEZ;12140;44.6808744001;2.60936956955;Aveyron;76;Occitanie;FR
CAMPOURIEZ;12460;44.6808744001;2.60936956955;Aveyron;76;Occitanie;FR
CAMPUAC;12580;44.5663603478;2.5847677536;Aveyron;76;Occitanie;FR
CANET DE SALARS;12290;44.2325871392;2.7377561154;Aveyron;76;Occitanie;FR
CANTOIN;12420;44.8387938503;2.82485729528;Aveyron;76;Occitanie;FR
CAPDENAC GARE;12700;44.5596095618;2.06863929998;Aveyron;76;Occitanie;FR
LA CAPELLE BALAGUIER;12260;44.4390516926;1.9259338711;Aveyron;76;Occitanie;FR
LA CAPELLE BLEYS;12240;44.3037455115;2.17927140431;Aveyron;76;Occitanie;FR
LA CAPELLE BONANCE;12130;44.4515040312;3.02655921339;Aveyron;76;Occitanie;FR
BARAQUEVILLE;12160;44.2810938954;2.44964862339;Aveyron;76;Occitanie;FR
BARAQUEVILLE;12160;44.2810938954;2.44964862339;Aveyron;76;Occitanie;FR
CASSAGNES BEGONHES;12120;44.1789643613;2.51462788603;Aveyron;76;Occitanie;FR
CASSUEJOULS;12210;44.7223970654;2.81116036535;Aveyron;76;Occitanie;FR
CASTANET;12240;44.2930906891;2.30836294143;Aveyron;76;Occitanie;FR
CASTELMARY;12800;44.1721922742;2.24442015696;Aveyron;76;Occitanie;FR
CASTELNAU DE MANDAILLES;12500;44.5310923776;2.88749197911;Aveyron;76;Occitanie;FR
CASTELNAU PEGAYROLS;12620;44.1404700763;2.92770802784;Aveyron;76;Occitanie;FR
LA CAVALERIE;12230;44.0119187928;3.1838932062;Aveyron;76;Occitanie;FR
LE CAYROL;12500;44.5856833966;2.78393702162;Aveyron;76;Occitanie;FR
CENTRES;12120;44.1676419665;2.4408941815;Aveyron;76;Occitanie;FR
CLAIRVAUX D AVEYRON;12330;44.4068685217;2.40873081566;Aveyron;76;Occitanie;FR
LE CLAPIER;12540;43.8281226174;3.17391582367;Aveyron;76;Occitanie;FR
COLOMBIES;12240;44.3435829134;2.32786073616;Aveyron;76;Occitanie;FR
COMBRET;12370;43.8406339417;2.68483003393;Aveyron;76;Occitanie;FR
COMPEYRE;12520;44.175783777;3.10274106819;Aveyron;76;Occitanie;FR
COMPOLIBAT;12350;44.3793468455;2.1863960416;Aveyron;76;Occitanie;FR
COMPREGNAC;12100;44.0964783684;2.97961913091;Aveyron;76;Occitanie;FR
COMPS LA GRAND VILLE;12120;44.2241967002;2.56911408448;Aveyron;76;Occitanie;FR
CONDOM D AUBRAC;12470;44.6054295973;2.88073175235;Aveyron;76;Occitanie;FR
CONNAC;12170;44.0203997041;2.59454534597;Aveyron;76;Occitanie;FR
CONQUES EN ROUERGUE;12320;44.5952473002;2.4201643341;Aveyron;76;Occitanie;FR
CONQUES EN ROUERGUE;12320;44.5952473002;2.4201643341;Aveyron;76;Occitanie;FR
CONQUES EN ROUERGUE;12320;44.5952473002;2.4201643341;Aveyron;76;Occitanie;FR
CONQUES EN ROUERGUE;12320;44.5952473002;2.4201643341;Aveyron;76;Occitanie;FR
CORNUS;12540;43.8924370352;3.20078895944;Aveyron;76;Occitanie;FR
LES COSTES GOZON;12400;44.0165312389;2.80008517701;Aveyron;76;Occitanie;FR
COUBISOU;12190;44.5755974174;2.73237270649;Aveyron;76;Occitanie;FR
COUPIAC;12550;43.947128591;2.59314085517;Aveyron;76;Occitanie;FR
LA COUVERTOIRADE;12230;43.9292282018;3.28890121279;Aveyron;76;Occitanie;FR
CRANSAC;12110;44.5186350592;2.28781785665;Aveyron;76;Occitanie;FR
CREISSELS;12100;44.064990103;3.05961986973;Aveyron;76;Occitanie;FR
CRESPIN;12800;44.153846974;2.25678856386;Aveyron;76;Occitanie;FR
LA CRESSE;12640;44.1676766844;3.15670064587;Aveyron;76;Occitanie;FR
CURIERES;12210;44.6493232738;2.89170192914;Aveyron;76;Occitanie;FR
DECAZEVILLE;12300;44.567273002;2.25243853064;Aveyron;76;Occitanie;FR
DRUELLE;12000;44.3609252009;2.47671597719;Aveyron;76;Occitanie;FR
DRUELLE;12000;44.3609252009;2.47671597719;Aveyron;76;Occitanie;FR
DRUELLE;12510;44.3609252009;2.47671597719;Aveyron;76;Occitanie;FR
DRULHE;12350;44.4558448387;2.13481083586;Aveyron;76;Occitanie;FR
DURENQUE;12170;44.10079135;2.62177074145;Aveyron;76;Occitanie;FR
LE FEL;12140;44.6696449626;2.51772189007;Aveyron;76;Occitanie;FR
ENTRAYGUES SUR TRUYERE;12140;44.6544227279;2.57843798744;Aveyron;76;Occitanie;FR
ESCANDOLIERES;12390;44.4713685405;2.34981095365;Aveyron;76;Occitanie;FR
ESPALION;12500;44.5188717043;2.76426608276;Aveyron;76;Occitanie;FR
ESPEYRAC;12140;44.619095045;2.51940471481;Aveyron;76;Occitanie;FR
ESTAING;12190;44.5694224223;2.68750805663;Aveyron;76;Occitanie;FR
FAYET;12360;43.8035569048;2.97747865298;Aveyron;76;Occitanie;FR
FIRMI;12300;44.5476858944;2.32505415911;Aveyron;76;Occitanie;FR
FLAGNAC;12300;44.5935121569;2.2651648768;Aveyron;76;Occitanie;FR
FLAVIN;12450;44.2880137822;2.62175551429;Aveyron;76;Occitanie;FR
FLORENTIN LA CAPELLE;12140;44.6389814573;2.64439043133;Aveyron;76;Occitanie;FR
FOISSAC;12260;44.5065119928;2.00769890689;Aveyron;76;Occitanie;FR
LA FOUILLADE;12270;44.2345851449;2.04784404559;Aveyron;76;Occitanie;FR
GABRIAC;12340;44.4619669953;2.80472572393;Aveyron;76;Occitanie;FR
GAILLAC D AVEYRON;12310;44.3616362767;2.90279259177;Aveyron;76;Occitanie;FR
GALGAN;12220;44.5034642584;2.17991482623;Aveyron;76;Occitanie;FR
GISSAC;12360;43.868273324;2.90640154939;Aveyron;76;Occitanie;FR
GOLINHAC;12140;44.5959231172;2.58644592091;Aveyron;76;Occitanie;FR
GOUTRENS;12390;44.4387236873;2.36634361552;Aveyron;76;Occitanie;FR
GRAMOND;12160;44.2633838194;2.3681220954;Aveyron;76;Occitanie;FR
L HOSPITALET DU LARZAC;12230;43.9737680653;3.20839520735;Aveyron;76;Occitanie;FR
HUPARLAC;12460;44.7114576875;2.75356213678;Aveyron;76;Occitanie;FR
LACROIX BARREZ;12600;44.7740969163;2.64249748711;Aveyron;76;Occitanie;FR
LAGUIOLE;12210;44.6942493054;2.86714579983;Aveyron;76;Occitanie;FR
LAISSAC SEVERAC L EGLISE;12310;44.3644570513;2.81804424075;Aveyron;76;Occitanie;FR
LAISSAC SEVERAC L EGLISE;12310;44.3644570513;2.81804424075;Aveyron;76;Occitanie;FR
LANUEJOULS;12350;44.4236494726;2.16109197679;Aveyron;76;Occitanie;FR
LAPANOUSE DE CERNON;12230;44.0062686145;3.09638242965;Aveyron;76;Occitanie;FR
LASSOUTS;12500;44.4866947453;2.85455705942;Aveyron;76;Occitanie;FR
LAVAL ROQUECEZIERE;12380;43.8122894492;2.63515019916;Aveyron;76;Occitanie;FR
LEDERGUES;12170;44.0802539644;2.4399944588;Aveyron;76;Occitanie;FR
LESCURE JAOUL;12440;44.225497867;2.1468963703;Aveyron;76;Occitanie;FR
LESTRADE ET THOUELS;12430;44.054162276;2.64776017353;Aveyron;76;Occitanie;FR
LIVINHAC LE HAUT;12300;44.5972432577;2.21621082428;Aveyron;76;Occitanie;FR
LA LOUBIERE;12740;44.3909930617;2.65068486955;Aveyron;76;Occitanie;FR
LUC LA PRIMAUBE;12450;44.3056658484;2.5364516694;Aveyron;76;Occitanie;FR
LUC LA PRIMAUBE;12450;44.3056658484;2.5364516694;Aveyron;76;Occitanie;FR
LUGAN;12220;44.4835018832;2.25588264756;Aveyron;76;Occitanie;FR
LUNAC;12270;44.2405098268;2.10038614517;Aveyron;76;Occitanie;FR
MALEVILLE;12350;44.3999943584;2.10361790019;Aveyron;76;Occitanie;FR
MANHAC;12160;44.2605706406;2.4781869588;Aveyron;76;Occitanie;FR
MARCILLAC VALLON;12330;44.4772361351;2.46487970585;Aveyron;76;Occitanie;FR
MARNHAGUES ET LATOUR;12540;43.8794497161;3.04168349472;Aveyron;76;Occitanie;FR
MARTIEL;12200;44.3811674619;1.91298331714;Aveyron;76;Occitanie;FR
MARTRIN;12550;43.9287986498;2.63394013332;Aveyron;76;Occitanie;FR
MAYRAN;12390;44.3890735468;2.37196392635;Aveyron;76;Occitanie;FR
MELAGUES;12360;43.7281707219;3.01706208309;Aveyron;76;Occitanie;FR
MELJAC;12120;44.133704443;2.43387018423;Aveyron;76;Occitanie;FR
MILLAU;12100;44.0976252203;3.11705384129;Aveyron;76;Occitanie;FR
LE MONASTERE;12000;44.331592843;2.5872623881;Aveyron;76;Occitanie;FR
MONTAGNOL;12360;43.831157935;3.02461521529;Aveyron;76;Occitanie;FR
MONTAGNOL;12360;43.831157935;3.02461521529;Aveyron;76;Occitanie;FR
MONTBAZENS;12220;44.476808221;2.21289087598;Aveyron;76;Occitanie;FR
MONTCLAR;12550;43.9795757997;2.63093615826;Aveyron;76;Occitanie;FR
MONTEILS;12200;44.2654912574;1.98762525429;Aveyron;76;Occitanie;FR
MONTEZIC;12460;44.7168656794;2.64085756114;Aveyron;76;Occitanie;FR
MONTFRANC;12380;43.8408623643;2.57981205316;Aveyron;76;Occitanie;FR
MONTJAUX;12490;44.100139359;2.90415727953;Aveyron;76;Occitanie;FR
MONTLAUR;12400;43.8651798638;2.83361605924;Aveyron;76;Occitanie;FR
FONDAMENTE;12540;43.8617533926;3.11468710973;Aveyron;76;Occitanie;FR
MONTPEYROUX;12210;44.6349727499;2.78247380179;Aveyron;76;Occitanie;FR
MONTROZIER;12630;44.394981764;2.72127812252;Aveyron;76;Occitanie;FR
MONTROZIER;12630;44.394981764;2.72127812252;Aveyron;76;Occitanie;FR
MONTSALES;12260;44.4857721529;1.97611373855;Aveyron;76;Occitanie;FR
MORLHON LE HAUT;12200;44.3218697288;2.08182819744;Aveyron;76;Occitanie;FR
MOSTUEJOULS;12720;44.2252486217;3.18271814024;Aveyron;76;Occitanie;FR
MOURET;12330;44.5143822131;2.52108945379;Aveyron;76;Occitanie;FR
MOYRAZES;12160;44.3275804769;2.42736716891;Aveyron;76;Occitanie;FR
MURASSON;12370;43.7612201142;2.7618005022;Aveyron;76;Occitanie;FR
MUR DE BARREZ;12600;44.8759902067;2.68059365877;Aveyron;76;Occitanie;FR
MURET LE CHATEAU;12330;44.4957128112;2.57147635051;Aveyron;76;Occitanie;FR
MUROLS;12600;44.7608204119;2.5775403488;Aveyron;76;Occitanie;FR
NAJAC;12270;44.211295506;1.96305922109;Aveyron;76;Occitanie;FR
NANT;12230;44.0206117427;3.28565334346;Aveyron;76;Occitanie;FR
NAUCELLE;12800;44.1898575403;2.34366368782;Aveyron;76;Occitanie;FR
NAUSSAC;12700;44.5070770958;2.09742065884;Aveyron;76;Occitanie;FR
NAUVIALE;12330;44.5133117554;2.43273501132;Aveyron;76;Occitanie;FR
